id,Line,Rating,Sail_month,Sail_year,Best_rating,Worse_rating,Ship,Count
8649,P&O,2,14-08,2014,Embarkation,Value for Money,Oriana,1
8650,P&O,1,14-07,2014, Cabin, Embarkation,Arcadia,1
8651,P&O,5,14-08,2014, Dining, Cabin,Aurora,1
8652,P&O,2,9-Dec,2012,Embarkation, Entertainment,Ventura,1
8653,P&O,5,14-08,2014, Cabin,Value for Money,Aurora,1
8654,P&O,4,14-07,2014, Cabin, Fitness & Recreation,Arcadia,1
8655,P&O,3,14-08,2014,Embarkation,Enrichment Activities,Oceana,1
8656,P&O,5,14-08,2014, Embarkation, Shore Excursions,Aurora,1
8657,P&O,5,14-08,2014, Public Rooms,Entertainment,Ventura,1
8658,P&O,4,14-08,2014, Dining,Entertainment,Arcadia,1
8659,P&O,3,14-09,2014,Embarkation, Fitness & Recreation,Arcadia,1
8660,P&O,5,14-08,2014, Service, Cabin,Ventura,1
8661,P&O,1,14-07,2014,Cabin, Dining,Azura,1
8662,P&O,3,14-08,2014, Embarkation,Family & Children,Ventura,1
8663,P&O,5,14-09,2014, Service, Cabin,Oceana,1
8664,P&O,3,14-08,2014, Embarkation,Service,Ventura,1
8665,P&O,3,14-08,2014, Dining, Fitness & Recreation,Azura,1
8666,P&O,3,14-07,2014,Embarkation,Dining,Aurora,1
8667,P&O,4,14-08,2014, Cabin, Dining,Ventura,1
8668,P&O,5,14-09,2014, Cabin, Enrichment Activities,Ventura,1
8669,P&O,1,14-08,2014,Embarkation, Cabin,Oceana,1
8670,P&O,5,14-08,2014, Embarkation, Service,Aurora,1
8671,P&O,5,14-09,2014, Public Rooms, Shore Excursions,Aurora,1
8672,P&O,5,14-09,2014, Cabin, Enrichment Activities,Arcadia,1
8673,P&O,5,14-08,2014,Service, Shore Excursions,Oriana,1
8674,P&O,5,14-08,2014, Embarkation,Entertainment,Adonia,1
8675,P&O,5,14-08,2014, Cabin,Shore Excursions,Oriana,1
8676,P&O,5,14-10,2014, Cabin, Family & Children,Azura,1
8677,P&O,5,14-08,2014, Embarkation,Shore Excursions,Oriana,1
8678,P&O,5,14-08,2014, Entertainment,Shore Excursions,Oriana,1
8679,P&O,2,14-09,2014, Entertainment,Value for Money,Arcadia,1
8680,P&O,4,14-09,2014,Service,Enrichment Activities,Arcadia,1
8681,P&O,4,14-09,2014, Public Rooms,Value for Money,Ventura,1
8682,P&O,1,14-09,2014,Fitness & Recreation, Service,Oriana,1
8683,P&O,4,14-09,2014, Enrichment Activities,Value for Money,Adonia,1
8684,P&O,1,14-11,2014, Dining, Shore Excursions,Arcadia,1
8685,P&O,2,14-10,2014,Embarkation,Value for Money,Oceana,1
8686,P&O,1,14-10,2014,Shore Excursions,Value for Money,Oriana,1
8687,P&O,4,14-09,2014, Embarkation, Enrichment Activities,Ventura,1
8688,P&O,5,14-10,2014, Cabin, Fitness & Recreation,Ventura,1
8689,P&O,4,14-09,2014, Public Rooms,Value for Money,Oriana,1
8690,P&O,3,14-10,2014,Embarkation,Shore Excursions,Aurora,1
8691,P&O,1,14-10,2014,Service, Entertainment,Adonia,1
8692,P&O,2,14-10,2014, Entertainment, Cabin,Oriana,1
8693,P&O,5,14-09,2014, Entertainment,Enrichment Activities,Ventura,1
8694,P&O,4,14-10,2014,Entertainment,Shore Excursions,Ventura,1
8695,P&O,4,14-10,2014, Cabin, Enrichment Activities,Ventura,1
8696,P&O,5,14-10,2014, Embarkation, Entertainment,Aurora,1
8697,P&O,5,14-09,2014, Fitness & Recreation, Service,Ventura,1
8698,P&O,5,14-10,2014, Public Rooms,Shore Excursions,Ventura,1
8699,P&O,4,14-09,2014, Service,Fitness & Recreation,Aurora,1
8700,P&O,5,14-10,2014, Dining,Value for Money,Oceana,1
8701,P&O,3,14-11,2014,Embarkation,Dining,Aurora,1
8702,P&O,3,14-10,2014, Cabin,Enrichment Activities,Ventura,1
8703,P&O,2,14-10,2014,Embarkation,Value for Money,Oriana,1
8704,P&O,3,14-10,2014, Fitness & Recreation,Embarkation,Oriana,1
8705,P&O,3,14-10,2014,Cabin,Service,Azura,1
8706,P&O,5,14-10,2014, Embarkation,Enrichment Activities,Ventura,1
8707,P&O,2,14-10,2014,Embarkation,Service,Oriana,1
8708,P&O,1,14-09,2014, Enrichment Activities,Value for Money,Oriana,1
8709,P&O,5,14-10,2014, Embarkation,Shore Excursions,Ventura,1
8710,P&O,1,14-10,2014,Embarkation, Dining,Oriana,1
8711,P&O,1,14-10,2014, Cabin,Entertainment,Azura,1
8712,P&O,4,14-10,2014, Dining,Shore Excursions,Azura,1
8713,P&O,4,14-10,2014,Service, Enrichment Activities,Azura,1
8714,P&O,5,14-10,2014, Entertainment,Enrichment Activities,Azura,1
8715,P&O,5,14-10,2014,Value for Money,Enrichment Activities,Azura,1
8716,P&O,5,14-10,2014, Embarkation,Cabin,Oriana,1
8718,P&O,3,14-10,2014,Fitness & Recreation, Shore Excursions,Oriana,1
8719,P&O,4,14-10,2014,Embarkation,Shore Excursions,Ventura,1
8720,P&O,2,14-10,2014, Enrichment Activities,Dining,Oriana,1
8721,P&O,5,14-10,2014, Service,Shore Excursions,Ventura,1
8722,P&O,2,14-11,2014,Embarkation,Service,Oriana,1
8723,P&O,5,14-10,2014,Value for Money,Fitness & Recreation,Azura,1
8724,P&O,4,14-11,2014,Service,Embarkation,Ventura,1
8725,P&O,5,14-12,2014, Entertainment, Fitness & Recreation,Adonia,1
8726,P&O,5,14-11,2014, Dining, Enrichment Activities,Aurora,1
8728,P&O,4,14-12,2014, Embarkation, Fitness & Recreation,Oceana,1
8729,P&O,5,14-11,2014, Cabin, Enrichment Activities,Ventura,1
8730,P&O,5,14-10,2014, Entertainment, Service,Azura,1
8731,P&O,5,14-11,2014,Service, Shore Excursions,Ventura,1
8732,P&O,3,14-11,2014,Cabin, Embarkation,Azura,1
8733,P&O,4,14-11,2014, Dining, Shore Excursions,Ventura,1
8734,P&O,5,14-11,2014, Enrichment Activities, Public Rooms,Aurora,1
8735,P&O,4,14-11,2014, Embarkation, Fitness & Recreation,Oriana,1
8737,P&O,4,14-11,2014, Entertainment,Embarkation,Azura,1
8738,P&O,5,14-10,2014, Enrichment Activities,Cabin,Ventura,1
8739,P&O,5,14-11,2014, Entertainment,Enrichment Activities,Arcadia,1
8740,P&O,5,14-12,2014,Value for Money,Service,Oriana,1
8741,P&O,5,14-11,2014, Shore Excursions,Embarkation,Azura,1
8742,P&O,1,14-12,2014,Embarkation, Service,Oceana,1
8743,P&O,1,14-11,2014, Embarkation,Entertainment,Azura,1
8744,P&O,1,14-11,2014, Dining,Cabin,Arcadia,1
8745,P&O,5,14-11,2014, Cabin, Public Rooms,Arcadia,1
8746,P&O,3,14-11,2014, Public Rooms,Dining,Arcadia,1
8747,P&O,5,14-11,2014, Cabin,Enrichment Activities,Arcadia,1
8748,P&O,3,14-11,2014,Cabin,Service,Ventura,1
8749,P&O,2,14-12,2014,Service, Entertainment,Azura,1
8750,P&O,4,14-12,2014, Public Rooms,Embarkation,Oriana,1
8751,P&O,5,14-11,2014, Embarkation,Entertainment,Oriana,1
8752,P&O,1,14-11,2014, Cabin,Value for Money,Ventura,1
8753,P&O,5,14-12,2014, Cabin,Entertainment,Oceana,1
8754,P&O,1,14-11,2014,Embarkation, Cabin,Azura,1
8755,P&O,4,14-12,2014, Dining, Shore Excursions,Arcadia,1
8756,P&O,5,14-12,2014,Value for Money, Cabin,Arcadia,1
8757,P&O,5,14-12,2014,Value for Money,Enrichment Activities,Ventura,1
8758,P&O,2,15-01,2015,Dining, Enrichment Activities,Adonia,1
8759,P&O,2,14-12,2014,Embarkation, Dining,Azura,1
8760,P&O,5,14-12,2014, Service, Shore Excursions,Ventura,1
8761,P&O,3,14-12,2014,Embarkation,Value for Money,Ventura,1
8762,P&O,4,14-12,2014, Embarkation,Shore Excursions,Azura,1
8763,P&O,5,14-12,2014, Embarkation, Public Rooms,Arcadia,1
8764,P&O,5,8-Dec,2012, Public Rooms, Cabin,Azura,1
8765,P&O,2,13-04,2013,Embarkation, Fitness & Recreation,Oriana,1
8766,P&O,3,14-12,2014,Embarkation, Service,Azura,1
8767,P&O,2,14-12,2014,Embarkation,Value for Money,Azura,1
8768,P&O,5,14-12,2014, Embarkation, Embarkation,Oceana,1
8769,P&O,1,14-12,2014,Cabin,Entertainment,Oceana,1
8770,P&O,5,14-12,2014, Public Rooms,Enrichment Activities,Ventura,1
8771,P&O,4,14-12,2014, Dining,Embarkation,Ventura,1
8772,P&O,3,14-12,2014, Dining,Enrichment Activities,Arcadia,1
8773,P&O,1,14-12,2014,Shore Excursions,Entertainment,Azura,1
8774,P&O,3,15-01,2015, Public Rooms, Shore Excursions,Aurora,1
8775,P&O,5,14-12,2014, Fitness & Recreation,Entertainment,Ventura,1
8776,P&O,5,14-12,2014,Value for Money,Enrichment Activities,Ventura,1
8777,P&O,2,15-01,2015,Dining,Cabin,Arcadia,1
8778,P&O,5,14-12,2014, Service, Dining,Ventura,1
8779,P&O,1,14-12,2014,Embarkation,Value for Money,Azura,1
8780,P&O,4,14-12,2014,Shore Excursions,Entertainment,Ventura,1
8781,P&O,2,14-12,2014,Public Rooms,Service,Azura,1
8782,P&O,3,15-01,2015,Service,Cabin,Oceana,1
8783,P&O,2,14-12,2014,Service, Enrichment Activities,Oriana,1
8784,P&O,5,15-01,2015, Service, Dining,Ventura,1
8785,P&O,3,14-12,2014,Embarkation,Service,Azura,1
8786,P&O,5,15-01,2015, Dining, Fitness & Recreation,Ventura,1
8787,P&O,1,14-12,2014,Embarkation,Value for Money,Azura,1
8788,P&O,5,14-12,2014, Dining,Service,Azura,1
8789,P&O,3,15-01,2015,Service,Entertainment,Oriana,1
8790,P&O,5,14-12,2014,Value for Money,Embarkation,Oriana,1
8791,P&O,2,14-12,2014, Public Rooms,Service,Azura,1
8792,P&O,1,15-01,2015,Embarkation, Entertainment,Azura,1
8793,P&O,4,15-01,2015, Cabin,Embarkation,Azura,1
8794,P&O,5,15-01,2015,Value for Money,Value for Money,Azura,1
8795,P&O,5,15-01,2015, Service, Shore Excursions,Azura,1
8796,P&O,1,14-12,2014,Dining,Entertainment,Oriana,1
8797,P&O,5,14-12,2014, Public Rooms, Fitness & Recreation,Oriana,1
8798,P&O,4,15-01,2015, Embarkation,Entertainment,Azura,1
8799,P&O,5,15-01,2015,Value for Money,Entertainment,Ventura,1
8800,P&O,2,15-01,2015, Public Rooms, Cabin,Oceana,1
8801,P&O,5,15-01,2015, Service,Value for Money,Oriana,1
8802,P&O,5,14-12,2014,Service,Entertainment,Azura,1
8803,P&O,4,15-01,2015, Embarkation,Enrichment Activities,Oriana,1
8804,P&O,3,15-01,2015,Embarkation, Enrichment Activities,Oriana,1
8805,P&O,5,1-Nov,2011,Cabin,Shore Excursions,Ventura,1
8806,P&O,2,15-01,2015,Cabin, Dining,Azura,1
8807,P&O,5,15-01,2015,Value for Money, Shore Excursions,Oceana,1
8808,P&O,1,15-01,2015,Cabin, Dining,Ventura,1
8809,P&O,4,15-01,2015, Cabin,Embarkation,Arcadia,1
8810,P&O,2,15-01,2015,Cabin, Dining,Ventura,1
8811,P&O,5,14-12,2014,Cabin,Entertainment,Arcadia,1
8812,P&O,4,15-01,2015,Embarkation, Service,Oceana,1
8813,P&O,5,15-01,2015,Service, Shore Excursions,Azura,1
8814,P&O,2,15-01,2015,Service,Cabin,Oriana,1
8815,P&O,4,15-01,2015, Embarkation,Enrichment Activities,Oceana,1
8816,P&O,1,15-01,2015, Dining, Shore Excursions,Arcadia,1
8817,P&O,3,15-02,2015,Embarkation,Dining,Oriana,1
8818,P&O,4,15-01,2015, Cabin, Enrichment Activities,Ventura,1
8819,P&O,3,15-02,2015, Dining, Entertainment,Oceana,1
8820,P&O,1,14-12,2014,Embarkation, Enrichment Activities,Azura,1
8821,P&O,2,15-01,2015, Public Rooms, Shore Excursions,Arcadia,1
8822,P&O,5,15-01,2015,Value for Money,Shore Excursions,Ventura,1
8823,P&O,2,15-01,2015, Public Rooms,Value for Money,Ventura,1
8824,P&O,1,14-12,2014,Cabin,Cabin,Azura,1
8825,P&O,3,14-11,2014, Public Rooms,Service,Arcadia,1
8826,P&O,4,15-02,2015, Embarkation, Shore Excursions,Azura,1
8827,P&O,4,15-02,2015,Embarkation,Value for Money,Adonia,1
8828,P&O,4,15-01,2015,Service,Embarkation,Arcadia,1
8829,P&O,4,15-02,2015,Service,Enrichment Activities,Oriana,1
8830,P&O,5,15-02,2015, Dining,Entertainment,Azura,1
8831,P&O,5,15-02,2015, Enrichment Activities,Shore Excursions,Oriana,1
8832,P&O,5,15-02,2015, Dining,Value for Money,Ventura,1
8833,P&O,3,15-02,2015,Embarkation, Entertainment,Azura,1
8834,P&O,4,15-01,2015,Embarkation,Shore Excursions,Aurora,1
8835,P&O,4,15-02,2015, Public Rooms,Enrichment Activities,Azura,1
8836,P&O,5,15-02,2015,Cabin,Cabin,Ventura,1
8837,P&O,2,15-01,2015,Cabin,Cabin,Arcadia,1
8838,P&O,5,14-02,2014,Cabin,Cabin,Ventura,1
8839,P&O,5,14-12,2014,Cabin,Cabin,Oriana,1
8840,P&O,1,15-02,2015,Cabin, Entertainment,Azura,1
8841,P&O,3,15-02,2015,Embarkation, Entertainment,Azura,1
8842,P&O,4,15-02,2015,Service, Cabin,Oceana,1
8843,P&O,3,15-02,2015,Cabin,Cabin,Azura,1
8844,P&O,3,15-02,2015,Embarkation, Enrichment Activities,Azura,1
8845,P&O,3,14-12,2014, Cabin,Value for Money,Ventura,1
8846,P&O,3,14-06,2014, Service,Embarkation,Azura,1
8847,P&O,5,15-02,2015,Service,Shore Excursions,Azura,1
8848,P&O,4,15-02,2015,Embarkation,Entertainment,Azura,1
8849,P&O,3,15-02,2015,Cabin,Cabin,Azura,1
8850,P&O,4,7-Aug,2008,Embarkation,Family & Children,Oceana,1
8851,P&O,3,12-Aug,2008, Cabin,Service,Aurora,1
8852,P&O,5,12-Aug,2008, Dining,Enrichment Activities,Oriana,1
8853,P&O,4,2-Aug,2008, Embarkation,Entertainment,Arcadia,1
8854,P&O,4,2-Aug,2008,Embarkation,Entertainment,Arcadia,1
8855,P&O,3,5-Aug,2008,Embarkation, Enrichment Activities,Ventura,1
8856,P&O,3,5-Aug,2008,Dining, Embarkation,Ventura,1
8857,P&O,5,5-Aug,2008, Embarkation,Enrichment Activities,Arcadia,1
8858,P&O,3,5-Aug,2008,Entertainment, Dining,Ventura,1
8859,P&O,3,4-Aug,2008,Service,Entertainment,Ventura,1
8860,P&O,5,4-Aug,2008, Public Rooms,Entertainment,Ventura,1
8861,P&O,5,6-Aug,2008,Service, Embarkation,Arcadia,1
8862,P&O,5,5-Aug,2008, Embarkation,Entertainment,Ventura,1
8863,P&O,2,5-Aug,2008,Embarkation, Enrichment Activities,Ventura,1
8864,P&O,2,6-Aug,2008, Cabin,Entertainment,Ventura,1
8865,P&O,1,7-Aug,2008, Fitness & Recreation, Entertainment,Arcadia,1
8866,P&O,5,6-Aug,2008, Fitness & Recreation,Value for Money,Ventura,1
8867,P&O,4,6-Aug,2008,Service,Enrichment Activities,Ventura,1
8868,P&O,5,8-Aug,2008, Public Rooms,Enrichment Activities,Ventura,1
8869,P&O,5,8-Aug,2008,Service,Entertainment,Arcadia,1
8870,P&O,4,5-Aug,2008, Entertainment,Cabin,Oceana,1
8871,P&O,4,8-Aug,2008, Embarkation,Shore Excursions,Arcadia,1
8872,P&O,2,7-Aug,2008,Dining,Service,Ventura,1
8873,P&O,5,8-Aug,2008,Dining,Shore Excursions,Arcadia,1
8874,P&O,5,7-Aug,2008, Embarkation,Dining,Arcadia,1
8875,P&O,1,9-Aug,2008,Service, Enrichment Activities,Arcadia,1
8876,P&O,5,10-Aug,2008, Cabin,Enrichment Activities,Arcadia,1
8877,P&O,3,9-Aug,2008, Family & Children, Dining,Ventura,1
8878,P&O,4,10-Aug,2008,Service,Family & Children,Oceana,1
8879,P&O,5,9-Aug,2008,Embarkation,Shore Excursions,Ventura,1
8880,P&O,5,10-Aug,2008, Service,Rates,Ventura,1
8881,P&O,3,11-Aug,2008, Dining,Embarkation,Oceana,1
8882,P&O,2,12-Aug,2008,Cabin, Embarkation,Arcadia,1
8883,P&O,5,11-Aug,2008,Value for Money, Enrichment Activities,Ventura,1
8884,P&O,5,11-Aug,2008, Rates, Fitness & Recreation,Ventura,1
8885,P&O,5,11-Aug,2008, Embarkation, Shore Excursions,Ventura,1
8886,P&O,3,12-Aug,2008,Dining,Value for Money,Ventura,1
8887,P&O,5,2-Sep,2009,Service,Fitness & Recreation,Oceana,1
8888,P&O,5,12-Aug,2008, Embarkation, Enrichment Activities,Ventura,1
8889,P&O,3,12-Aug,2008, Cabin,Entertainment,Ventura,1
8890,P&O,3,12-Aug,2008, Shore Excursions,Entertainment,Ventura,1
8891,P&O,3,12-Aug,2008, Dining, Entertainment,Ventura,1
8892,P&O,3,1-Sep,2009,Dining,Entertainment,Ventura,1
8893,P&O,3,6-Sep,2009,Embarkation,Entertainment,Aurora,1
8894,P&O,5,4-Sep,2009, Public Rooms, Shore Excursions,Oriana,1
8895,P&O,4,1-Sep,2009, Embarkation, Enrichment Activities,Ventura,1
8896,P&O,5,12-Aug,2008,Service,Dining,Arcadia,1
8897,P&O,5,2-Sep,2009, Dining,Rates,Oceana,1
8898,P&O,2,2-Sep,2009,Entertainment,Embarkation,Arcadia,1
8899,P&O,3,1-Sep,2009,Embarkation,Public Rooms,Ventura,1
8900,P&O,4,2-Sep,2009, Embarkation,Entertainment,Ventura,1
8901,P&O,2,3-Sep,2009, Cabin,Dining,Arcadia,1
8902,P&O,5,3-Sep,2009, Cabin,Shore Excursions,Oceana,1
8903,P&O,5,3-Sep,2009, Enrichment Activities,Entertainment,Ventura,1
8904,P&O,3,4-Aug,2008, Cabin,Embarkation,Ventura,1
8905,P&O,5,7-Sep,2009, Cabin, Rates,Arcadia,1
8906,P&O,5,3-Sep,2009, Cabin,Shore Excursions,Oceana,1
8907,P&O,4,10-Sep,2009,Embarkation, Public Rooms,Oceana,1
8908,P&O,5,8-Sep,2009, Service,Cabin,Oriana,1
8909,P&O,5,5-Sep,2009, Fitness & Recreation, Embarkation,Ventura,1
8910,P&O,3,5-Sep,2009,Dining, Cabin,Ventura,1
8911,P&O,3,5-Sep,2009,Embarkation, Shore Excursions,Ventura,1
8912,P&O,4,7-Sep,2009, Public Rooms, Service,Ventura,1
8913,P&O,4,9-Sep,2009, Shore Excursions, Embarkation,Aurora,1
8914,P&O,5,7-Sep,2009, Embarkation,Value for Money,Ventura,1
8915,P&O,5,7-Sep,2009, Embarkation,Family & Children,Ventura,1
8916,P&O,4,9-Sep,2009,Service,Enrichment Activities,Ventura,1
8917,P&O,4,7-Sep,2009, Shore Excursions, Rates,Arcadia,1
8918,P&O,4,6-Sep,2009,Dining,Entertainment,Arcadia,1
8919,P&O,5,9-Sep,2009, Public Rooms, Cabin,Oriana,1
8920,P&O,4,9-Sep,2009, Shore Excursions, Cabin,Aurora,1
8921,P&O,4,1-Oct,2010, Dining,Cabin,Aurora,1
8922,P&O,4,11-Sep,2009, Service, Dining,Oriana,1
8923,P&O,3,11-Sep,2009, Fitness & Recreation,Value for Money,Arcadia,1
8924,P&O,5,10-Sep,2009,Service,Entertainment,Oceana,1
8925,P&O,4,10-Sep,2009, Fitness & Recreation, Dining,Ventura,1
8926,P&O,5,10-Sep,2009, Service, Public Rooms,Ventura,1
8927,P&O,5,10-Sep,2009, Shore Excursions,Value for Money,Oceana,1
8928,P&O,3,2-Oct,2010, Embarkation, Entertainment,Oceana,1
8929,P&O,4,10-Sep,2009, Embarkation,Fitness & Recreation,Ventura,1
8930,P&O,4,12-Sep,2009, Cabin, Enrichment Activities,Arcadia,1
8931,P&O,5,11-Sep,2009, Shore Excursions,Dining,Ventura,1
8932,P&O,5,11-Sep,2009, Cabin, Rates,Arcadia,1
8933,P&O,4,12-Sep,2009, Embarkation, Entertainment,Ventura,1
8934,P&O,5,11-Sep,2009, Cabin,Rates,Oriana,1
8935,P&O,2,1-Oct,2010,Fitness & Recreation,Entertainment,Ventura,1
8936,P&O,2,3-Oct,2010,Cabin,Dining,Arcadia,1
8937,P&O,5,3-Oct,2010, Entertainment,Enrichment Activities,Oriana,1
8938,P&O,5,1-Oct,2010, Rates, Enrichment Activities,Ventura,1
8939,P&O,5,12-Sep,2009, Cabin,Service,Ventura,1
8940,P&O,3,1-Oct,2010,Cabin, Enrichment Activities,Ventura,1
8941,P&O,4,1-Oct,2010, Cabin,Entertainment,Ventura,1
8942,P&O,4,1-Oct,2010, Cabin,Shore Excursions,Ventura,1
8943,P&O,4,2-Oct,2010,Value for Money,Entertainment,Ventura,1
8944,P&O,5,2-Oct,2010, Service, Shore Excursions,Ventura,1
8945,P&O,4,2-Oct,2010,Service,Entertainment,Ventura,1
8946,P&O,4,2-Oct,2010, Rates,Entertainment,Ventura,1
8947,P&O,4,3-Oct,2010, Rates,Embarkation,Oceana,1
8948,P&O,4,5-Oct,2010, Cabin,Entertainment,Aurora,1
8949,P&O,5,4-Sep,2009,Value for Money, Shore Excursions,Ventura,1
8950,P&O,5,10-Sep,2009, Embarkation,Cabin,Oceana,1
8951,P&O,5,6-Oct,2010,Value for Money,Cabin,Oriana,1
8952,P&O,4,4-Oct,2010,Value for Money, Cabin,Azura,1
8953,P&O,5,5-Oct,2010, Service,Entertainment,Arcadia,1
8954,P&O,4,4-Oct,2010,Entertainment, Service,Ventura,1
8955,P&O,5,5-Oct,2010, Fitness & Recreation, Rates,Ventura,1
8956,P&O,3,5-Oct,2010,Embarkation,Fitness & Recreation,Oceana,1
8957,P&O,4,4-Oct,2010,Service,Entertainment,Aurora,1
8958,P&O,3,4-Oct,2010,Entertainment, Public Rooms,Azura,1
8959,P&O,4,5-Oct,2010, Public Rooms,Value for Money,Oceana,1
8960,P&O,3,4-Oct,2010,Entertainment, Rates,Oceana,1
8961,P&O,3,5-Oct,2010,Service,Entertainment,Azura,1
8962,P&O,5,5-Oct,2010, Dining,Embarkation,Ventura,1
8963,P&O,4,5-Oct,2010,Cabin,Enrichment Activities,Ventura,1
8964,P&O,5,5-Sep,2009, Service,Entertainment,Ventura,1
8965,P&O,5,5-Oct,2010, Service,Shore Excursions,Azura,1
8966,P&O,4,3-Oct,2010, Fitness & Recreation,Entertainment,Ventura,1
8967,P&O,3,6-Oct,2010,Embarkation,Dining,Aurora,1
8968,P&O,4,5-Oct,2010, Public Rooms, Dining,Ventura,1
8969,P&O,4,6-Oct,2010,Service,Shore Excursions,Arcadia,1
8970,P&O,5,3-Oct,2010, Public Rooms,Entertainment,Ventura,1
8971,P&O,5,5-Oct,2010, Dining,Value for Money,Ventura,1
8972,P&O,5,5-Oct,2010, Rates, Shore Excursions,Azura,1
8973,P&O,4,5-Oct,2010, Shore Excursions, Cabin,Azura,1
8974,P&O,5,6-Oct,2010, Rates,Enrichment Activities,Ventura,1
8975,P&O,3,5-Oct,2010, Shore Excursions,Fitness & Recreation,Azura,1
8976,P&O,4,4-Oct,2010,Shore Excursions, Public Rooms,Azura,1
8977,P&O,5,5-Oct,2010, Enrichment Activities,Embarkation,Azura,1
8978,P&O,5,11-Sep,2009, Service,Shore Excursions,Oceana,1
8979,P&O,5,4-Oct,2010,Service, Embarkation,Azura,1
8980,P&O,3,3-Oct,2010,Cabin,Service,Ventura,1
8981,P&O,5,5-Oct,2010,Value for Money,Enrichment Activities,Ventura,1
8982,P&O,5,6-Oct,2010, Cabin, Entertainment,Ventura,1
8983,P&O,5,10-Sep,2009, Embarkation, Fitness & Recreation,Oceana,1
8984,P&O,5,5-Oct,2010, Embarkation, Rates,Azura,1
8985,P&O,4,6-Oct,2010, Fitness & Recreation, Embarkation,Azura,1
8986,P&O,5,6-Oct,2010, Embarkation, Fitness & Recreation,Azura,1
8987,P&O,4,6-Oct,2010, Cabin,Shore Excursions,Ventura,1
8988,P&O,5,5-Oct,2010,Service,Family & Children,Azura,1
8989,P&O,5,3-Oct,2010, Cabin, Fitness & Recreation,Ventura,1
8990,P&O,5,4-Oct,2010, Dining,Entertainment,Oceana,1
8991,P&O,5,6-Oct,2010, Rates,Dining,Azura,1
8992,P&O,5,4-Oct,2010,Service,Value for Money,Oriana,1
8993,P&O,5,7-Oct,2010, Shore Excursions, Cabin,Azura,1
8994,P&O,4,7-Oct,2010, Embarkation, Enrichment Activities,Arcadia,1
8995,P&O,5,6-Oct,2010, Shore Excursions,Embarkation,Ventura,1
8996,P&O,5,6-Oct,2010, Public Rooms,Shore Excursions,Ventura,1
8997,P&O,3,6-Oct,2010, Public Rooms,Fitness & Recreation,Oceana,1
8998,P&O,4,7-Oct,2010,Family & Children,Embarkation,Aurora,1
8999,P&O,4,7-Oct,2010, Public Rooms,Entertainment,Arcadia,1
9000,P&O,4,7-Oct,2010, Public Rooms,Entertainment,Arcadia,1
9001,P&O,4,8-Oct,2010,Service, Shore Excursions,Arcadia,1
9002,P&O,5,7-Oct,2010, Service,Enrichment Activities,Ventura,1
9003,P&O,5,7-Oct,2010, Entertainment,Family & Children,Oceana,1
9004,P&O,5,7-Oct,2010, Entertainment,Shore Excursions,Oriana,1
9005,P&O,5,7-Oct,2010, Service, Embarkation,Azura,1
9006,P&O,4,7-Oct,2010, Enrichment Activities, Public Rooms,Ventura,1
9007,P&O,4,7-Oct,2010, Entertainment, Rates,Aurora,1
9008,P&O,4,7-Oct,2010, Shore Excursions,Cabin,Ventura,1
9009,P&O,4,4-Oct,2010, Cabin, Rates,Ventura,1
9010,P&O,5,7-Oct,2010, Public Rooms, Enrichment Activities,Ventura,1
9011,P&O,4,6-Oct,2010, Public Rooms,Shore Excursions,Ventura,1
9012,P&O,3,5-Oct,2010,Cabin, Embarkation,Aurora,1
9013,P&O,5,7-Oct,2010, Fitness & Recreation,Value for Money,Aurora,1
9014,P&O,4,7-Oct,2010, Embarkation,Enrichment Activities,Azura,1
9015,P&O,5,6-Oct,2010, Dining, Shore Excursions,Ventura,1
9016,P&O,5,6-Oct,2010, Cabin,Embarkation,Azura,1
9017,P&O,4,8-Oct,2010,Value for Money, Enrichment Activities,Azura,1
9018,P&O,5,1-Sep,2009, Dining,Shore Excursions,Oriana,1
9019,P&O,5,5-Oct,2010, Cabin, Shore Excursions,Ventura,1
